date,home_team,away_team,team,scorer,minute,own_goal,penalty
1997-06-30,Norway,Denmark,Norway,Heidi Støre,55,FALSE,FALSE
1997-06-30,Norway,Denmark,Norway,Marianne Pettersen,81,FALSE,FALSE
1997-07-02,Russia,France,France,Angélique Roujas,27,FALSE,FALSE
1997-07-02,Russia,France,Russia,Irina Grigorieva,52,FALSE,FALSE
1997-07-02,Russia,France,France,Angélique Roujas,56,FALSE,FALSE
1997-07-02,Russia,France,France,Angélique Roujas,74,FALSE,FALSE
1997-07-02,Sweden,Spain,Sweden,Victoria Sandell Svensson,7,FALSE,FALSE
1997-07-03,Italy,Denmark,Denmark,Lene Terp,23,FALSE,FALSE
1997-07-03,Italy,Denmark,Italy,Carolina Morace,49,FALSE,FALSE
1997-07-03,Italy,Denmark,Denmark,Merete Pedersen,62,FALSE,FALSE
1997-07-03,Italy,Denmark,Italy,Patrizia Panico,80,FALSE,FALSE
1997-07-05,Russia,Spain,Spain,Ángeles Parejo,67,FALSE,FALSE
1997-07-05,Sweden,France,Sweden,Malin Andersson,18,FALSE,TRUE
1997-07-05,Sweden,France,Sweden,Cécile Locatelli,22,TRUE,FALSE
1997-07-05,Sweden,France,Sweden,Kristin Jonsson,45,FALSE,FALSE
1997-07-06,Denmark,Germany,Germany,Monika Meyer,82,FALSE,FALSE
1997-07-06,Denmark,Germany,Germany,Birgit Prinz,90,FALSE,FALSE
1997-07-06,Norway,Italy,Italy,Carolina Morace,4,FALSE,FALSE
1997-07-06,Norway,Italy,Italy,Carolina Morace,90,FALSE,FALSE
1997-07-09,Italy,Spain,Italy,Silvia Fiorini,11,FALSE,FALSE
1997-07-09,Italy,Spain,Italy,Carolina Morace,29,FALSE,FALSE
1997-07-09,Italy,Spain,Spain,Ángeles Parejo,89,FALSE,FALSE
1997-07-09,Sweden,Germany,Germany,Bettina Wiegmann,84,FALSE,FALSE
1997-07-12,Italy,Germany,Germany,Sandra Minnert,23,FALSE,FALSE
1997-07-12,Italy,Germany,Germany,Birgit Prinz,50,FALSE,FALSE
1999-06-19,Brazil,Mexico,Brazil,Pretinha,3,FALSE,FALSE
1999-06-19,Brazil,Mexico,Mexico,Maribel Domínguez,10,FALSE,FALSE
1999-06-19,Brazil,Mexico,Brazil,Pretinha,12,FALSE,FALSE
1999-06-19,Brazil,Mexico,Brazil,Sissi,29,FALSE,FALSE
1999-06-19,Brazil,Mexico,Brazil,Kátia Cilene Teixeira,35,FALSE,TRUE
1999-06-19,Brazil,Mexico,Brazil,Sissi,42,FALSE,FALSE
1999-06-19,Brazil,Mexico,Brazil,Sissi,50,FALSE,FALSE
1999-06-19,Brazil,Mexico,Brazil,Pretinha,90,FALSE,FALSE
1999-06-19,China PR,Sweden,Sweden,Kristin Bengtsson,2,FALSE,FALSE
1999-06-19,China PR,Sweden,China PR,Jin Yan,17,FALSE,FALSE
1999-06-19,China PR,Sweden,China PR,Liu Ailing,69,FALSE,FALSE
1999-06-19,Japan,Canada,Canada,Silvana Burtini,32,FALSE,FALSE
1999-06-19,Japan,Canada,Japan,Nami Otake,64,FALSE,FALSE
1999-06-19,United States,Denmark,United States,Mia Hamm,17,FALSE,FALSE
1999-06-19,United States,Denmark,United States,Julie Foudy,73,FALSE,FALSE
1999-06-19,United States,Denmark,United States,Kristine Lilly,89,FALSE,FALSE
1999-06-20,Australia,Ghana,Australia,Julie Murray,74,FALSE,FALSE
1999-06-20,Australia,Ghana,Ghana,Nana Gyamfuah,76,FALSE,FALSE
1999-06-20,Germany,Italy,Italy,Patrizia Panico,36,FALSE,FALSE
1999-06-20,Germany,Italy,Germany,Bettina Wiegmann,61,FALSE,TRUE
1999-06-20,North Korea,Nigeria,Nigeria,Mercy Akide,50,FALSE,FALSE
1999-06-20,North Korea,Nigeria,North Korea,Jo Song-ok,74,FALSE,FALSE
1999-06-20,North Korea,Nigeria,Nigeria,Rita Nwadike,79,FALSE,FALSE
1999-06-20,Norway,Russia,Norway,Brit Sandaune,28,FALSE,FALSE
1999-06-20,Norway,Russia,Norway,Marianne Pettersen,68,FALSE,FALSE
1999-06-20,Norway,Russia,Russia,Galina Komarova,78,FALSE,FALSE
1999-06-23,Australia,Sweden,Sweden,Jane Törnqvist,8,FALSE,FALSE
1999-06-23,Australia,Sweden,Sweden,Hanna Ljungberg,21,FALSE,FALSE
1999-06-23,Australia,Sweden,Australia,Julie Murray,32,FALSE,FALSE
1999-06-23,Australia,Sweden,Sweden,Hanna Ljungberg,69,FALSE,FALSE
1999-06-23,China PR,Ghana,China PR,Sun Wen,9,FALSE,FALSE
1999-06-23,China PR,Ghana,China PR,Jin Yan,16,FALSE,FALSE
1999-06-23,China PR,Ghana,China PR,Sun Wen,21,FALSE,FALSE
1999-06-23,China PR,Ghana,China PR,Sun Wen,54,FALSE,FALSE
1999-06-23,China PR,Ghana,China PR,Zhang Ouying,82,FALSE,FALSE
1999-06-23,China PR,Ghana,China PR,Zhang Ouying,90,FALSE,FALSE
1999-06-23,China PR,Ghana,China PR,Zhao Lihong,90,FALSE,FALSE
1999-06-23,Japan,Russia,Russia,Larisa Savina,29,FALSE,FALSE
1999-06-23,Japan,Russia,Russia,Olga Letyushova,52,FALSE,FALSE
1999-06-23,Japan,Russia,Russia,Natalia Karasseva,58,FALSE,FALSE
1999-06-23,Japan,Russia,Russia,Natalia Barbashina,80,FALSE,FALSE
1999-06-23,Japan,Russia,Russia,Olga Letyushova,90,FALSE,FALSE
1999-06-23,Norway,Canada,Norway,Ann Kristin Aarønes,8,FALSE,FALSE
1999-06-23,Norway,Canada,Canada,Charmaine Hooper,31,FALSE,FALSE
1999-06-23,Norway,Canada,Norway,Ann Kristin Aarønes,36,FALSE,FALSE
1999-06-23,Norway,Canada,Norway,Unni Lehn,49,FALSE,FALSE
1999-06-23,Norway,Canada,Norway,Hege Riise,54,FALSE,FALSE
1999-06-23,Norway,Canada,Norway,Linda Medalen,62,FALSE,FALSE
1999-06-23,Norway,Canada,Norway,Marianne Pettersen,76,FALSE,FALSE
1999-06-23,Norway,Canada,Norway,Solveig Gulbrandsen,87,FALSE,FALSE
1999-06-24,Brazil,Italy,Brazil,Sissi,3,FALSE,FALSE
1999-06-24,Brazil,Italy,Brazil,Sissi,63,FALSE,FALSE
1999-06-24,Germany,Mexico,Germany,Inka Grings,10,FALSE,FALSE
1999-06-24,Germany,Mexico,Germany,Sandra Smisek,45,FALSE,FALSE
1999-06-24,Germany,Mexico,Germany,Ariane Hingst,49,FALSE,FALSE
1999-06-24,Germany,Mexico,Germany,Inka Grings,57,FALSE,FALSE
1999-06-24,Germany,Mexico,Germany,Renate Lingor,89,FALSE,FALSE
1999-06-24,Germany,Mexico,Germany,Inka Grings,90,FALSE,FALSE
1999-06-24,North Korea,Denmark,North Korea,Jin Pyol-hui,15,FALSE,FALSE
1999-06-24,North Korea,Denmark,North Korea,Jo Song-ok,39,FALSE,FALSE
1999-06-24,North Korea,Denmark,North Korea,Kim Kum-sil,73,FALSE,FALSE
1999-06-24,North Korea,Denmark,Denmark,Janni Johansen,74,FALSE,FALSE
1999-06-24,United States,Nigeria,Nigeria,Nkiru Okosieme,2,FALSE,FALSE
1999-06-24,United States,Nigeria,United States,Ifeanyi Chiejine,19,TRUE,FALSE
1999-06-24,United States,Nigeria,United States,Mia Hamm,20,FALSE,FALSE
1999-06-24,United States,Nigeria,United States,Tiffeny Milbrett,23,FALSE,FALSE
1999-06-24,United States,Nigeria,United States,Kristine Lilly,32,FALSE,FALSE
1999-06-24,United States,Nigeria,United States,Michelle Akers,39,FALSE,FALSE
